timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727267059787,143,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.mtopimemojiservice.getall/1.0/?jsv=2.7.2&appKey=24814220&t=1727253385921&sign=668279bd6e731879aff9c11162b20440&api=mtop.im.use.web.buyer.mtopImEmojiService.getAll&v=1.0&H5Request=true&syncCookieMode=true&x-i18n-language=en&x-i18n-regionID=bd&dataType=json&method=GET&type=originaljson&data=%7B%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%7D,200,OK,Thread Group 1-2,,true,,208,1064,10,10,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.mtopimemojiservice.getall/1.0/?method=GET&data=%7B%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%7D&x-i18n-regionID=bd&H5Request=true&dataType=json&sign=668279bd6e731879aff9c11162b20440&jsv=2.7.2&type=originaljson&t=1727253385921&v=1.0&x-i18n-language=en&appKey=24814220&syncCookieMode=true&api=mtop.im.use.web.buyer.mtopImEmojiService.getAll,143,0,0
1727267060083,65,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.mtopimtokenservice.gettoken/1.0/?jsv=2.7.2&appKey=24814220&t=1727253429262&sign=9a1377b184ff2db4b582276bc6131244&api=mtop.im.use.web.buyer.mtopImTokenService.getToken&v=1.0&H5Request=true&syncCookieMode=true&x-i18n-language=en_BD&x-i18n-regionID=bd&dataType=json&method=GET&type=originaljson&data=%7B%22accsAppKey%22%3A%22H5_24814220%22%2C%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%2C%22windowId%22%3A%221217891039_242%22%7D,200,OK,Thread Group 1-8,,true,,208,1150,10,10,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.mtopimtokenservice.gettoken/1.0/?method=GET&data=%7B%22accsAppKey%22%3A%22H5_24814220%22%2C%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%2C%22windowId%22%3A%221217891039_242%22%7D&x-i18n-regionID=bd&H5Request=true&dataType=json&sign=9a1377b184ff2db4b582276bc6131244&jsv=2.7.2&type=originaljson&t=1727253429262&v=1.0&x-i18n-language=en_BD&appKey=24814220&syncCookieMode=true&api=mtop.im.use.web.buyer.mtopImTokenService.getToken,65,0,0
1727267060083,91,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.mtopimemojiservice.getall/1.0/?jsv=2.7.2&appKey=24814220&t=1727253385921&sign=668279bd6e731879aff9c11162b20440&api=mtop.im.use.web.buyer.mtopImEmojiService.getAll&v=1.0&H5Request=true&syncCookieMode=true&x-i18n-language=en&x-i18n-regionID=bd&dataType=json&method=GET&type=originaljson&data=%7B%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%7D,200,OK,Thread Group 1-2,text,true,,795,1200,10,10,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.mtopimemojiservice.getall/1.0/?method=GET&data=%7B%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%7D&x-i18n-regionID=bd&H5Request=true&dataType=json&sign=668279bd6e731879aff9c11162b20440&jsv=2.7.2&type=originaljson&t=1727253385921&v=1.0&x-i18n-language=en&appKey=24814220&syncCookieMode=true&api=mtop.im.use.web.buyer.mtopImEmojiService.getAll,91,0,0
1727267060149,72,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.messagebox.querysessionlist/1.0/?jsv=2.7.2&appKey=24814220&t=1727253429262&sign=b19df2061f8b86fc1794ceafc43629fb&api=mtop.im.use.web.buyer.messagebox.querySessionList&v=1.0&H5Request=true&syncCookieMode=true&x-i18n-language=en_BD&x-i18n-regionID=bd&dataType=json&method=GET&type=originaljson&data=%7B%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%2C%22accountType%22%3A1%2C%22nodeId%22%3A1%2C%22startTime%22%3A-1%2C%22fetchCount%22%3A20%2C%22pageNum%22%3A1%7D,200,OK,Thread Group 1-8,,true,,208,1181,10,10,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.messagebox.querysessionlist/1.0/?method=GET&data=%7B%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%2C%22accountType%22%3A1%2C%22nodeId%22%3A1%2C%22startTime%22%3A-1%2C%22fetchCount%22%3A20%2C%22pageNum%22%3A1%7D&x-i18n-regionID=bd&H5Request=true&dataType=json&sign=b19df2061f8b86fc1794ceafc43629fb&jsv=2.7.2&type=originaljson&t=1727253429262&v=1.0&x-i18n-language=en_BD&appKey=24814220&syncCookieMode=true&api=mtop.im.use.web.buyer.messagebox.querySessionList,72,0,0
1727267060174,94,https://cart.daraz.com.bd/cart/api/async,200,,Thread Group 1-2,,true,,914,4813,10,10,https://cart.daraz.com.bd/cart/api/async,94,0,0
1727267060221,102,https://umlazada.alibaba.com/service/um.json,200,,Thread Group 1-8,text,true,,1089,1449,10,10,https://umlazada.alibaba.com/service/um.json,102,0,0
1727267060269,86,https://cart.daraz.com.bd/cart/api/async,200,,Thread Group 1-2,,true,,914,4519,10,10,https://cart.daraz.com.bd/cart/api/async,86,0,0
1727267060356,114,https://analytics.google.com/g/collect?v=2&tid=G-PC3XY01BZ9&gtm=45je49n0v887607317za200zb79511387&_p=1727253358794&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=0&cid=1488798933.1727252646&ecid=1036732998&ul=en-us&sr=1536x864&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B129.0.6668.59%7CNot%253DA%253FBrand%3B8.0.0.0%7CChromium%3B129.0.6668.59&uamb=0&uam=&uap=Windows&uapv=15.0.0&uaw=0&are=1&pae=1&frm=0&pscdl=noapi&_eu=AEA&_s=2&sid=1727252646&sct=1&seg=1&dl=https%3A%2F%2Fcart.daraz.com.bd%2Fcart%3Fspm%3Da2a0e.pdp_revamp.header.dcart.56ab5d70iJqtOA&dr=https%3A%2F%2Fwww.daraz.com.bd%2F&dt=Daraz.com.bd%3A%20Online%20Shopping%20Bangladesh%20-%20Mobiles%2C%20Tablets%2C%20Home%20Appliances%2C%20TV%2C%20Audio%20%26amp%3B%20More&en=click&ep.link_id=&ep.link_classes=&ep.link_url=https%3A%2F%2Fwww.daraz.com.bd%2F%3Fspm%3Da2o42.cart.header.dhome.55522829U3Cibf&ep.link_domain=daraz.com.bd&ep.outbound=true&_et=42206&tfd=45649,204,No Content,Thread Group 1-2,text,true,,368,1436,10,10,https://analytics.google.com/g/collect,0,0,0
1727267060324,68,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.mtopimtokenservice.gettoken/1.0/?jsv=2.7.2&appKey=24814220&t=1727253429262&sign=9a1377b184ff2db4b582276bc6131244&api=mtop.im.use.web.buyer.mtopImTokenService.getToken&v=1.0&H5Request=true&syncCookieMode=true&x-i18n-language=en_BD&x-i18n-regionID=bd&dataType=json&method=GET&type=originaljson&data=%7B%22accsAppKey%22%3A%22H5_24814220%22%2C%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%2C%22windowId%22%3A%221217891039_242%22%7D,200,OK,Thread Group 1-8,text,true,,797,1286,10,10,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.mtopimtokenservice.gettoken/1.0/?method=GET&data=%7B%22accsAppKey%22%3A%22H5_24814220%22%2C%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%2C%22windowId%22%3A%221217891039_242%22%7D&x-i18n-regionID=bd&H5Request=true&dataType=json&sign=9a1377b184ff2db4b582276bc6131244&jsv=2.7.2&type=originaljson&t=1727253429262&v=1.0&x-i18n-language=en_BD&appKey=24814220&syncCookieMode=true&api=mtop.im.use.web.buyer.mtopImTokenService.getToken,68,0,0
1727267060589,74,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.messagebox.querysessionlist/1.0/?jsv=2.7.2&appKey=24814220&t=1727253429262&sign=b19df2061f8b86fc1794ceafc43629fb&api=mtop.im.use.web.buyer.messagebox.querySessionList&v=1.0&H5Request=true&syncCookieMode=true&x-i18n-language=en_BD&x-i18n-regionID=bd&dataType=json&method=GET&type=originaljson&data=%7B%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%2C%22accountType%22%3A1%2C%22nodeId%22%3A1%2C%22startTime%22%3A-1%2C%22fetchCount%22%3A20%2C%22pageNum%22%3A1%7D,200,OK,Thread Group 1-8,text,true,,797,1317,10,10,https://acs-m.daraz.com.bd/h5/mtop.im.use.web.buyer.messagebox.querysessionlist/1.0/?method=GET&data=%7B%22accessKey%22%3A%22lazada-pc-h5%22%2C%22accessToken%22%3A%22lazada-test-secret%22%2C%22accountType%22%3A1%2C%22nodeId%22%3A1%2C%22startTime%22%3A-1%2C%22fetchCount%22%3A20%2C%22pageNum%22%3A1%7D&x-i18n-regionID=bd&H5Request=true&dataType=json&sign=b19df2061f8b86fc1794ceafc43629fb&jsv=2.7.2&type=originaljson&t=1727253429262&v=1.0&x-i18n-language=en_BD&appKey=24814220&syncCookieMode=true&api=mtop.im.use.web.buyer.messagebox.querySessionList,74,0,0
